r,lambda,zeta_abs
1.3369127024722238,2.0373355740315846,0.00023705889501392214
1.3404677099376168,2.0468536813853984,0.00018088369698471325
1.3440227174030095,2.05639706489537,0.00013827584519261827
1.3475777248684024,2.0659657245615,0.00010590766065065963
1.3511327323337954,2.075559660383788,8.127797287781902e-05
1.354687739799188,2.085178872362233,6.250473167518921e-05
1.358242747264581,2.0948233604968367,4.817008305639278e-05
1.361797754729974,2.1044931247875986,3.7204552940922695e-05
1.365352762195367,2.114188165234518,2.8800398341509245e-05
1.3689077696607597,2.1239084818375957,2.2346725492335433e-05
1.3724627771261526,2.1336540745968313,1.7380862857595717e-05
1.3760177845915456,2.1434249435122252,1.3551881555262829e-05
1.3795727920569385,2.153221088583777,1.0593200739713809e-05
1.3831277995223312,2.1630425098114863,8.301993251076234e-06
1.3866828069877242,2.172889207195354,6.523685949690199e-06
1.3902378144531171,2.1827611807353797,5.140280560220882e-06
1.3937928219185098,2.192658430431563,4.061542399512915e-06
1.3973478293839028,2.2025809562839047,3.2183441744870902e-06
1.4009028368492957,2.2125287582924047,2.55763100667795e-06
1.4044578443146887,2.222501836457062,2.0386064999617583e-06
1.4080128517800814,2.2325001907778774,1.629839565785829e-06
1.4115678592454743,2.242523821254851,1.307066445568798e-06
1.4151228667108673,2.252572727887983,1.051518314848357e-06
1.41867787417626,2.2626469106772724,8.486467771144584e-07
1.422232881641653,2.27274636962272,6.87151002060039e-07
1.425787889107046,2.2828711047243258,5.582338755394294e-07
1.4293428965724388,2.2930211159820897,4.550322776443545e-07
1.4328979040378316,2.3031964033960106,3.721799619892274e-07
1.4364529115032245,2.3133969669660908,3.054715723074788e-07
1.4400079189686175,2.3236228066923283,2.516039232108517e-07
1.4435629264340104,2.3338739225747243,2.0797640503811672e-07
1.4471179338994031,2.344150314613277,1.725367083811443e-07
1.450672941364796,2.3544519828079893,1.436613471389745e-07
1.454227948830189,2.364778927158859,1.2006294870357874e-07
1.4577829562955817,2.375131147665886,1.0071817058469432e-07
1.4613379637609747,2.3855086443290716,8.481154066723378e-08
1.4648929712263676,2.3959114171484157,7.16916134459919e-08
1.4684479786917606,2.4063394661239172,6.083666997070025e-08
1.4720029861571533,2.4167927912555767,5.18278274710762e-08
1.4755579936225462,2.4272713925433944,4.432791302270227e-08
1.4791130010879392,2.43777526998737,3.806482995023124e-08
1.482668008553332,2.448304423587503,3.2818433055951574e-08
1.4862230160187249,2.458858853343795,2.841014977531906e-08
1.4897780234841178,2.4694385592562447,2.469475461935078e-08
