words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
AA BB aba,0.24582066867123933,0.9504953413885466,0.30568154500831407,0.05583367299398909,0.3107238460743199,0.9332179061912694,0.1804301278743801,0.0030491768482696605,0.18884684960388626,0.9820018176740993
aaa aBa AAb,0.2473268739668669,0.9280018632354603,0.3700116834822304,0.0436336557964106,0.37257032917481886,0.9209828278673978,0.11393849477651533,0.00197272656011884,0.12199174095001944,0.992529154982312
aa aBa AAb,0.24732687396687741,0.9280018632354574,0.3700116834822375,0.04363365579641186,0.3725703291748261,0.9209828278673949,0.11393849477651623,0.001972726560118951,0.12199174095002073,0.9925291549823119
AA AbA Baa,0.24732687396688208,0.9280018632354561,0.3700116834822407,0.04363365579641239,0.3725703291748293,0.9209828278673934,0.11393849477651652,0.001972726560118992,0.12199174095002119,0.9925291549823118
AbA AAA Baa,0.256427011916872,0.9242553627592518,0.36437623937192337,0.11393849477651713,0.3710661997425872,0.9275807131945092,0.04363365579641327,0.08978808283596464,0.08260736462773911,0.9925291549823118
aab ABA BAA,0.25981284283847755,0.9988496877764743,0.04795102535066468,1.9916333256407134e-05,0.047951029486763004,0.9988496016087228,0.00041489427007373813,1.184123482512174e-09,0.0004153720208066476,0.9999999137330384
aab ABA Baa,0.2598980522466968,0.9988494705959077,0.04795098759185758,0.0006617244440614133,0.04795101906073809,0.9988496877719385,3.1763779758839164e-05,0.0006594401497327157,6.345759602638666e-05,0.9999997805558871
bb aaa ABA,0.26593944556052584,0.9390011115760879,0.29278299372420286,0.1804301278743779,0.3069662986782652,0.9500812030746457,0.0558336729939871,0.15507612303200347,0.10781384952837358,0.9820018176740999
bb baa AAA,0.27025768181920123,0.9993228711221083,0.0367303175310564,0.0021640301137503064,0.036794010659022366,0.9975839197860066,0.058928123710246465,5.6470519767372515e-06,0.058967845123034074,0.9982598826005464
aab AAb AAA,0.2735588084647651,0.9993721930563959,0.035425200651927065,0.0005243132845061054,0.03542908050691585,0.9992626301587643,0.014797845202028434,2.8996379526222513e-07,0.014807130949627835,0.9998903684269373
aaa aBa ABA,0.2736030309564282,0.927999556701719,0.36842605811387763,0.05548930044687333,0.3725694031572434,0.9164306821519741,0.14610559414862564,0.0029770106599002143,0.15625954215067037,0.9877115433639487
aa aBa ABA,0.27360303095643834,0.9279995567017159,0.3684260581138846,0.0554893004468749,0.3725694031572506,0.9164306821519708,0.14610559414862673,0.00297701065990038,0.15625954215067195,0.9877115433639485
bb baa BAA,0.2740406409904141,0.9993228711380415,0.036793651825274866,0.00016249855840333699,0.036794010659608994,0.9993131203967646,0.00441454215771443,4.0185660927776195e-08,0.004417531917497173,0.9999902426582753
bb baa AbA,0.27499154114929,0.9993228711380424,0.03679399236517518,3.669129142857605e-05,0.03679401065960903,0.9993223741629705,0.00099663276307841,3.6698140803904637e-09,0.0009973079340376949,0.9999995026883187
bb baa AAB,0.27524713858422317,0.9993226768165775,0.03679398196375988,0.0006248931112532199,0.03679400350489832,0.9993228711366374,2.3006717624655117e-05,0.0006236234693377471,4.5983453967071274e-05,0.9999998044896261
bb baa Baa,0.27528020436942047,0.9993228691554354,0.036794010370835906,6.311718615266678e-05,0.03679401058661154,0.9993228711381734,2.2605037576220506e-06,6.299127468554427e-05,4.581307516301863e-06,0.9999999980055554
BB AAB ABA,0.2752817588784154,0.9993228704292905,0.0367940105582454,3.77359733057117e-05,0.03679401063351311,0.999322871138155,1.3020671366620926e-06,3.76625129170827e-05,2.6896432715771327e-06,0.9999999992871504
aab AAb AAB,0.27696710313886874,0.9993624936025751,0.03542770189582725,0.004414104532459003,0.03542873664830874,0.9993721930049408,0.00015642250415659625,0.004405791636909545,0.0003127089308280912,0.9999902455590138
aab AAb BAA,0.27696933466411505,0.9993721930564381,0.035429072757407525,2.343322335043769e-05,0.03542908050691735,0.9993719744386201,0.0006610303236117662,1.1847429058141116e-09,0.0006614455417413169,0.9999997812448738
aab AAb Baa,0.2771244745160194,0.999371975534868,0.035429049584303755,0.0006610303236117469,0.03542907279548683,0.9993721930550882,2.3433223350437013e-05,0.0006597851073517834,4.683819816814082e-05,0.9999997812448738
aBa baa AAA,0.2845400256637583,0.9996463165780936,0.026547991499222653,0.001563937085463497,0.02659401707700926,0.9979101646313799,0.058890250305803,2.7491500775536385e-06,0.0589110131701161,0.9982632380888883
bAA Baa BAA,0.287025490780339,0.9997087338365613,0.02411879722682717,0.0008550504256085976,0.024133948917482096,0.9990800130404655,0.0354496833936771,7.399351600271351e-07,0.035459993843693416,0.9993710966583222
aBa baa BAA,0.2881509423226202,0.999646316581871,0.026593758167625884,0.00011734913598059963,0.026594017077109754,0.9996365816263063,0.004411681105347849,1.6691279857944012e-08,0.004413241551821067,0.9999902616020844
aBa baa AbA,0.28905440424744444,0.999646316581871,0.02659400387845922,2.649547324754305e-05,0.02659401707710976,0.9996458204115074,0.000995986699883931,1.1850678757345578e-09,0.0009963390569715162,0.9999995036541185
