words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
AAb AAB Baa,1.0871217377937226,0.6536406464819335,0.26972931851520804,0.7071067811865485,0.3814548604138628,0.9243874671730683,2.886579864025407e-15,0.6536406464819338,0.26972931851521253,0.7071067811865466
AAA ABA Baa,1.0881720399364134,0.8730788731872747,0.4757728750355685,0.10664639034879787,0.410386246589789,0.5989541718254167,0.6876314628221094,0.2632800976222543,0.6441227145764372,0.7181848778432317
AA aba Baa,1.0881720399364152,0.873078873187273,0.47577287503557125,0.10664639034879778,0.4103862465897908,0.5989541718254152,0.6876314628221095,0.2632800976222564,0.6441227145764366,0.7181848778432317
aa aba Baa,1.0881720399364156,0.8730788731872725,0.47577287503557186,0.10664639034879775,0.4103862465897911,0.598954171825415,0.6876314628221097,0.26328009762225696,0.6441227145764366,0.7181848778432316
AA ABA Baa,1.0881720399364165,0.8730788731872727,0.4757728750355718,0.10664639034879907,0.4103862465897918,0.5989541718254142,0.68763146282211,0.26328009762225635,0.6441227145764372,0.7181848778432312
AA aba AAb,1.0881720399364165,0.8730788731872727,0.47577287503557264,0.10664639034879662,0.41038624658979067,0.5989541718254145,0.6876314628221103,0.2632800976222585,0.6441227145764363,0.7181848778432312
aa ABA Baa,1.088172039936417,0.8730788731872723,0.4757728750355724,0.10664639034879904,0.41038624658979217,0.598954171825414,0.68763146282211,0.2632800976222568,0.644122714576437,0.7181848778432312
aa aba AAb,1.0881720399364172,0.8730788731872723,0.47577287503557286,0.10664639034879678,0.4103862465897909,0.5989541718254142,0.6876314628221105,0.26328009762225874,0.6441227145764364,0.7181848778432309
aaa aba Baa,1.0881720399364212,0.8730788731872692,0.4757728750355776,0.10664639034879972,0.41038624658979606,0.5989541718254106,0.6876314628221104,0.26328009762226057,0.6441227145764361,0.7181848778432306
aaa ABA Baa,1.0881720399364223,0.873078873187269,0.475772875035578,0.10664639034880072,0.4103862465897969,0.59895417182541,0.6876314628221106,0.26328009762226046,0.6441227145764366,0.7181848778432303
aaa aba AAb,1.0881720399364225,0.873078873187269,0.47577287503557886,0.10664639034879857,0.41038624658979583,0.5989541718254101,0.6876314628221113,0.26328009762226257,0.644122714576436,0.7181848778432299
aab bAA BAA,1.0904749996215863,0.7048206535868877,0.05681413800589256,0.7071067811865476,0.08034732450246948,0.9967669273432453,5.065392549852277e-16,0.7048206535868877,0.05681413800589185,0.7071067811865475
