r,lambda,zeta_abs
1.3333576950068309,2.027842742833929,0.00013821368953602855
1.3369127024722238,2.0373355740315846,0.00011812763723391998
1.3404677099376168,2.0468536813853984,0.00010127529895423121
1.3440227174030095,2.05639706489537,8.710124859459192e-05
1.3475777248684024,2.0659657245615,7.515031211552496e-05
1.3511327323337954,2.075559660383788,6.504874787782361e-05
1.354687739799188,2.085178872362233,5.648907554297322e-05
1.358242747264581,2.0948233604968367,4.921782698244061e-05
1.361797754729974,2.1044931247875986,4.302564061858e-05
1.365352762195367,2.114188165234518,3.773923788176924e-05
1.3689077696607597,2.1239084818375957,3.3214913492460105e-05
1.3724627771261526,2.1336540745968313,2.9333245157143574e-05
1.3760177845915456,2.1434249435122252,2.5994787011554588e-05
1.3795727920569385,2.153221088583777,2.311655790977833e-05
1.3831277995223312,2.1630425098114863,2.0629172932593188e-05
1.3866828069877242,2.172889207195354,1.8474496235616258e-05
1.3902378144531171,2.1827611807353797,1.6603717128275752e-05
1.3937928219185098,2.192658430431563,1.4975770293855026e-05
1.3973478293839028,2.2025809562839047,1.3556036298819321e-05
1.4009028368492957,2.2125287582924047,1.2315270764696828e-05
1.4044578443146887,2.222501836457062,1.1228720397031759e-05
1.4080128517800814,2.2325001907778774,1.027539196723607e-05
1.4115678592454743,2.242523821254851,9.437446708741035e-06
1.4151228667108673,2.252572727887983,8.699697724669467e-06
1.41867787417626,2.2626469106772724,8.049192153905536e-06
1.422232881641653,2.27274636962272,7.4748632002660816e-06
1.425787889107046,2.2828711047243258,6.967239850678039e-06
1.4293428965724388,2.2930211159820897,6.518204316892725e-06
1.4328979040378316,2.3031964033960106,6.1207890306634565e-06
1.4364529115032245,2.3133969669660908,5.769006484119267e-06
1.4400079189686175,2.3236228066923283,5.457706399184001e-06
1.4435629264340104,2.3338739225747243,5.1824556837008175e-06
1.4471179338994031,2.344150314613277,4.93943742879485e-06
1.450672941364796,2.3544519828079893,4.725365855251301e-06
1.454227948830189,2.364778927158859,4.537414653243912e-06
1.4577829562955817,2.375131147665886,4.373156601355214e-06
1.4613379637609747,2.3855086443290716,4.230512715127229e-06
1.4648929712263676,2.3959114171484157,4.107709476665628e-06
1.4684479786917606,2.4063394661239172,4.0032429467124e-06
1.4720029861571533,2.4167927912555767,3.915848768595156e-06
1.4755579936225462,2.4272713925433944,3.84447724728007e-06
1.4791130010879392,2.43777526998737,3.788272832758564e-06
1.482668008553332,2.448304423587503,3.7465574604118678e-06
1.4862230160187249,2.458858853343795,3.7188173061324554e-06
1.4897780234841178,2.4694385592562447,3.704692604442862e-06
1.4933330309495108,2.4800435413248523,3.703970256663324e-06
1.4968880384149035,2.4906737995496178,3.716579025887177e-06
1.5004430458802964,2.501329333930541,3.742587178352024e-06
1.5039980533456894,2.5120101444676233,3.7822024886524992e-06
1.507553060811082,2.522716231160862,3.8357745808781e-06
1.511108068276475,2.53344759401026,3.903799630737698e-06
1.514663075741868,2.5442042330158157,3.986927506579312e-06
1.518218083207261,2.5549861481775293,4.085971481362604e-06
1.5217730906726536,2.5657933394954004,4.20192070460165e-06
1.5253280981380466,2.5766258069694303,4.335955684579506e-06
1.5288831056034395,2.587483550599618,4.489467098400761e-06
1.5324381130688325,2.5983665703859637,4.664078322504026e-06
1.5359931205342252,2.609274866328467,4.861672161100111e-06
1.5395481279996182,2.6202084384271287,5.0844223469597454e-06
1.543103135465011,2.6311672866819484,5.33483050065408e-06
1.5466581429304038,2.6421514110929256,5.615769363847943e-06
1.5502131503957968,2.653160811660061,5.930533273122796e-06
1.5537681578611897,2.664195488383355,6.282897017296008e-06
1.5573231653265827,2.6752554412628067,6.677184428277727e-06
1.5608781727919754,2.686340670298416,7.118348299047781e-06
1.5644331802573683,2.6974511754901833,7.612063509358148e-06
1.5679881877227613,2.708586956838109,8.164835578545913e-06
1.571543195188154,2.7197480143421924,8.784127265294365e-06
1.575098202653547,2.730934348002434,9.478506308063703e-06
1.5786532101189399,2.742145957818834,1.0257817961276774e-05
1.5822082175843328,2.7533828437913916,1.1133386647963961e-05
1.5857632250497256,2.7646450059201064,1.2118251839412937e-05
1.5893182325151185,2.7759324442049804,1.3227444210376896e-05
1.5928732399805114,2.787245158646012,1.4478309233100936e-05
1.5964282474459044,2.7985831492432016,1.589088669899829e-05
1.5999832549112971,2.809946415996549,1.748835623404052e-05
1.60353826237669,2.8213349589060543,1.929756075173006e-05
1.607093269842083,2.832748777971718,2.1349622024289364e-05
1.6106482773074757,2.844187873193539,2.3680665218394065e-05
1.6142032847728687,2.855652244571519,2.6332672420146204e-05
1.6177582922382616,2.8671418921056566,2.9354488965200063e-05
1.6213132997036546,2.8786568157959525,3.280301091404979e-05
1.6248683071690473,2.8901970156424053,3.6744587413071316e-05
